ID,Oceans,Microplastics Measurement (density),Unit,Concentration Class,Latitude,Longitude,Date,Water Sample Depth (m)
9324,Pacific Ocean,0.816799,pieces/m3,Medium,33.6838,-132.8152,2015-09-08,0.0
9325,Pacific Ocean,0.493343,pieces/m3,Medium,33.6516,-132.9671,2015-09-08,0.0
9326,Pacific Ocean,0.489709,pieces/m3,Medium,33.6476,-133.0587,2015-09-09,0.0
9327,Pacific Ocean,0.641622,pieces/m3,Medium,33.6491,-133.0136,2015-09-09,0.0
9328,Pacific Ocean,4.656397,pieces/m3,High,33.0595,-133.2731,2015-09-09,0.0
9329,Pacific Ocean,6.487523,pieces/m3,High,33.071,-133.2357,2015-09-09,0.0
9330,Pacific Ocean,3.772227,pieces/m3,High,33.0849,-133.2088,2015-09-09,0.0
9331,Pacific Ocean,2.999244,pieces/m3,High,33.1001,-133.1591,2015-09-09,0.0
9332,Pacific Ocean,2.741188,pieces/m3,High,33.1067,-133.1195,2015-09-09,0.0
9333,Pacific Ocean,2.63242,pieces/m3,High,33.1121,-133.077,2015-09-09,0.0
9334,Pacific Ocean,2.053062,pieces/m3,High,33.0461,-133.3114,2015-09-09,0.0
9335,Pacific Ocean,3.702866,pieces/m3,High,32.4376,-133.7748,2015-09-10,0.0
9336,Pacific Ocean,2.189049,pieces/m3,High,32.4396,-133.7266,2015-09-10,0.0
9337,Pacific Ocean,1.644937,pieces/m3,High,32.449,-133.6769,2015-09-10,0.0
9338,Pacific Ocean,1.389757,pieces/m3,High,32.4745,-133.4965,2015-09-10,0.0
9339,Pacific Ocean,2.131878,pieces/m3,High,32.469,-133.5409,2015-09-10,0.0
9340,Pacific Ocean,1.4442,pieces/m3,High,32.4624,-133.584,2015-09-10,0.0
9341,Pacific Ocean,1.222912,pieces/m3,High,32.4605,-133.6301,2015-09-10,0.0
9342,Pacific Ocean,0.91359,pieces/m3,Medium,32.4763,-133.46,2015-09-10,0.0
9343,Pacific Ocean,0.585087,pieces/m3,Medium,33.0228,-133.4152,2015-09-10,0.0
9344,Pacific Ocean,1.79035,pieces/m3,High,33.0328,-133.3587,2015-09-10,0.0
9345,Pacific Ocean,1.332058,pieces/m3,High,31.7295,-134.0345,2015-09-11,0.0
9346,Pacific Ocean,1.090723,pieces/m3,High,31.5601,-134.0748,2015-09-11,0.0
9347,Pacific Ocean,0.600369,pieces/m3,Medium,31.6149,-134.0589,2015-09-11,0.0
9348,Pacific Ocean,1.00189,pieces/m3,High,31.6818,-134.0488,2015-09-11,0.0
9349,Pacific Ocean,4.42415,pieces/m3,High,32.4412,-133.8228,2015-09-11,0.0
9350,Pacific Ocean,2.958448,pieces/m3,High,32.4368,-133.8719,2015-09-11,0.0
9351,Pacific Ocean,1.305863,pieces/m3,High,31.8194,-133.9954,2015-09-11,0.0
9352,Pacific Ocean,1.735337,pieces/m3,High,31.7811,-134.0238,2015-09-11,0.0
9353,Pacific Ocean,1.285492,pieces/m3,High,31.8304,-133.9387,2015-09-11,0.0
9354,Pacific Ocean,9.113516,pieces/m3,High,30.4034,-133.9156,2015-09-12,0.0
9355,Pacific Ocean,1.468767,pieces/m3,High,30.4455,-133.9308,2015-09-12,0.0
9356,Pacific Ocean,1.05689,pieces/m3,High,30.4876,-133.9358,2015-09-12,0.0
9357,Pacific Ocean,1.688752,pieces/m3,High,30.5389,-133.942,2015-09-12,0.0
9358,Pacific Ocean,2.029278,pieces/m3,High,30.1859,-133.8339,2015-09-12,0.0
9359,Pacific Ocean,1.771433,pieces/m3,High,30.2739,-133.8715,2015-09-12,0.0
9360,Pacific Ocean,1.945896,pieces/m3,High,30.2288,-133.8512,2015-09-12,0.0
9361,Pacific Ocean,2.063226,pieces/m3,High,30.3259,-133.8972,2015-09-12,0.0
9362,Pacific Ocean,0.716268,pieces/m3,Medium,31.5026,-134.0831,2015-09-12,0.0
9363,Pacific Ocean,0.757866,pieces/m3,Medium,31.4453,-134.083,2015-09-12,0.0
9364,Pacific Ocean,1.59384,pieces/m3,High,31.4386,-134.0859,2015-09-12,0.0
9365,Pacific Ocean,2.206101,pieces/m3,High,30.0918,-133.8008,2015-09-13,0.0
9366,Pacific Ocean,2.842615,pieces/m3,High,30.1402,-133.821,2015-09-13,0.0
9367,Pacific Ocean,3.584262,pieces/m3,High,29.4135,-133.2597,2015-09-13,0.0
9368,Pacific Ocean,1.764996,pieces/m3,High,29.2629,-133.0907,2015-09-13,0.0
9369,Pacific Ocean,3.160259,pieces/m3,High,29.2952,-133.1445,2015-09-13,0.0
9370,Pacific Ocean,1.333847,pieces/m3,High,29.3194,-133.189,2015-09-13,0.0
9371,Pacific Ocean,2.831999,pieces/m3,High,29.3874,-133.2961,2015-09-13,0.0
9372,Pacific Ocean,2.8162,pieces/m3,High,29.3311,-133.2188,2015-09-13,0.0
9373,Pacific Ocean,1.455276,pieces/m3,High,29.4452,-133.2606,2015-09-13,0.0
9374,Pacific Ocean,1.877369,pieces/m3,High,30.047,-133.772,2015-09-13,0.0
9375,Pacific Ocean,1.471346,pieces/m3,High,28.5622,-132.2535,2015-09-14,0.0
9376,Pacific Ocean,1.692349,pieces/m3,High,29.1803,-132.9814,2015-09-14,0.0
9377,Pacific Ocean,0.788452,pieces/m3,Medium,28.6169,-132.3411,2015-09-14,0.0
9378,Pacific Ocean,1.610358,pieces/m3,High,28.6582,-132.392,2015-09-14,0.0
9379,Pacific Ocean,0.963329,pieces/m3,Medium,28.6342,-132.3716,2015-09-14,0.0
9380,Pacific Ocean,1.189007,pieces/m3,High,28.587,-132.288,2015-09-14,0.0
9381,Pacific Ocean,2.787855,pieces/m3,High,29.2231,-133.0394,2015-09-14,0.0
9382,Pacific Ocean,3.494777,pieces/m3,High,28.4885,-132.1473,2015-09-14,0.0
9383,Pacific Ocean,2.274526,pieces/m3,High,28.4553,-132.1118,2015-09-14,0.0
9384,Pacific Ocean,0.682223,pieces/m3,Medium,28.5132,-132.1817,2015-09-14,0.0
9385,Pacific Ocean,2.0441,pieces/m3,High,28.5389,-132.2181,2015-09-14,0.0
9386,Pacific Ocean,1.481866,pieces/m3,High,28.0035,-131.3996,2015-09-15,0.0
9387,Pacific Ocean,0.64902,pieces/m3,Medium,28.0315,-131.4227,2015-09-15,0.0
9388,Pacific Ocean,0.843368,pieces/m3,Medium,28.0462,-131.4639,2015-09-15,0.0
9389,Pacific Ocean,3.891236,pieces/m3,High,28.0647,-131.5028,2015-09-15,0.0
9390,Pacific Ocean,2.02287,pieces/m3,High,28.419,-132.0774,2015-09-15,0.0
9391,Pacific Ocean,4.643193,pieces/m3,High,27.9701,-131.3522,2015-09-15,0.0
9392,Pacific Ocean,1.4459,pieces/m3,High,27.946,-131.3288,2015-09-15,0.0
9393,Pacific Ocean,1.125328,pieces/m3,High,27.9184,-131.2893,2015-09-15,0.0
9394,Pacific Ocean,2.011274,pieces/m3,High,27.9848,-131.3751,2015-09-15,0.0
9395,Pacific Ocean,1.37327,pieces/m3,High,27.3603,-130.705,2015-09-16,0.0
9396,Pacific Ocean,2.893381,pieces/m3,High,27.3857,-130.7203,2015-09-16,0.0
9397,Pacific Ocean,2.183253,pieces/m3,High,27.4156,-130.7418,2015-09-16,0.0
9398,Pacific Ocean,0.788529,pieces/m3,Medium,27.5416,-130.8354,2015-09-16,0.0
9399,Pacific Ocean,1.977825,pieces/m3,High,27.8938,-131.2553,2015-09-16,0.0
9400,Pacific Ocean,3.481081,pieces/m3,High,27.8666,-131.2242,2015-09-16,0.0
9401,Pacific Ocean,1.316889,pieces/m3,High,27.5709,-130.8578,2015-09-16,0.0
9402,Pacific Ocean,1.434491,pieces/m3,High,27.4688,-130.7858,2015-09-16,0.0
9403,Pacific Ocean,2.168122,pieces/m3,High,27.4426,-130.7715,2015-09-16,0.0
9404,Pacific Ocean,0.718984,pieces/m3,Medium,27.5019,-130.8088,2015-09-16,0.0
9405,Pacific Ocean,2.389612,pieces/m3,High,27.2828,-130.6385,2015-09-17,0.0
9406,Pacific Ocean,1.264402,pieces/m3,High,27.3104,-130.6653,2015-09-17,0.0
9407,Pacific Ocean,1.32478,pieces/m3,High,27.3318,-130.6848,2015-09-17,0.0
9408,Pacific Ocean,1.394636,pieces/m3,High,26.8493,-130.1594,2015-09-17,0.0
9409,Pacific Ocean,0.726409,pieces/m3,Medium,26.8847,-130.1919,2015-09-17,0.0
9410,Pacific Ocean,0.311213,pieces/m3,Medium,26.9158,-130.2255,2015-09-17,0.0
9411,Pacific Ocean,0.633044,pieces/m3,Medium,26.7433,-130.0524,2015-09-17,0.0
9412,Pacific Ocean,0.719813,pieces/m3,Medium,26.7962,-130.0993,2015-09-17,0.0
9413,Pacific Ocean,0.729317,pieces/m3,Medium,26.7912,-130.0635,2015-09-17,0.0
9414,Pacific Ocean,0.6541,pieces/m3,Medium,26.8175,-130.129,2015-09-17,0.0
9415,Pacific Ocean,0.004,pieces/m3,Low,32.6315,-117.1042,2015-09-18,0.45
9416,Pacific Ocean,0.003,pieces/m3,Low,32.6321,-117.1059,2015-09-18,0.45
9417,Pacific Ocean,0.005,pieces/m3,Medium,32.6322,-117.1056,2015-09-18,0.45
9418,Pacific Ocean,0.379932,pieces/m3,Medium,26.8342,-130.4905,2015-09-18,0.0
9419,Pacific Ocean,0.402258,pieces/m3,Medium,26.8595,-130.5453,2015-09-18,0.0
9420,Pacific Ocean,0.183989,pieces/m3,Medium,26.8971,-130.5918,2015-09-18,0.0
9421,Pacific Ocean,0.468736,pieces/m3,Medium,26.9193,-130.6392,2015-09-18,0.0
9422,Pacific Ocean,0.616756,pieces/m3,Medium,26.9574,-130.6939,2015-09-18,0.0
9423,Pacific Ocean,0.471239,pieces/m3,Medium,26.6735,-130.1104,2015-09-18,0.0
9424,Pacific Ocean,0.292958,pieces/m3,Medium,26.6425,-130.0791,2015-09-18,0.0
9425,Pacific Ocean,0.622319,pieces/m3,Medium,26.7108,-130.0948,2015-09-18,0.0
9426,Pacific Ocean,0.258935,pieces/m3,Medium,26.8144,-130.4419,2015-09-18,0.0
9427,Pacific Ocean,0.320443,pieces/m3,Medium,26.9979,-130.7584,2015-09-18,0.0
9428,Pacific Ocean,0.165177,pieces/m3,Medium,27.0572,-130.8774,2015-09-18,0.0
9429,Pacific Ocean,0.364115,pieces/m3,Medium,27.0345,-130.82,2015-09-19,0.0
9430,Pacific Ocean,0.047725,pieces/m3,Medium,-27.0591,-76.0388,2015-10-15,0.2
9431,Pacific Ocean,0.019015,pieces/m3,Medium,-27.0576,-76.0198,2015-10-15,0.2
9432,Pacific Ocean,0.0,pieces/m3,Very Low,-27.0032,-77.5141,2015-10-16,0.2
9433,Pacific Ocean,0.019015,pieces/m3,Medium,-27.0005,-77.5296,2015-10-16,0.2
9434,Pacific Ocean,0.0,pieces/m3,Very Low,-12.1475,-77.0254,2015-10-17,0.45
9435,Pacific Ocean,0.040905,pieces/m3,Medium,-27.0073,-80.5791,2015-10-17,0.2
9436,Pacific Ocean,0.047725,pieces/m3,Medium,-26.9945,-80.5838,2015-10-17,0.2
9437,Pacific Ocean,0.038025,pieces/m3,Medium,-26.9927,-80.5856,2015-10-17,0.2
9438,Pacific Ocean,0.019015,pieces/m3,Medium,-27.011,-83.4961,2015-10-18,0.2
9439,Pacific Ocean,0.0,pieces/m3,Very Low,-27.0154,-83.554,2015-10-18,0.2
9440,Pacific Ocean,0.0,pieces/m3,Very Low,-27.0098,-83.5482,2015-10-18,0.2
9441,Pacific Ocean,0.01426,pieces/m3,Medium,-27.0223,-89.4663,2015-10-20,0.2
9442,Pacific Ocean,0.025565,pieces/m3,Medium,-27.0222,-89.5672,2015-10-20,0.2
9443,Pacific Ocean,0.056245,pieces/m3,Medium,-27.0244,-89.571,2015-10-20,0.2
9444,Pacific Ocean,0.056245,pieces/m3,Medium,-27.0198,-98.6345,2015-10-23,0.2
9445,Pacific Ocean,0.02852,pieces/m3,Medium,-27.0072,-98.589,2015-10-23,0.2
9446,Pacific Ocean,0.06545,pieces/m3,Medium,-27.0016,-98.6513,2015-10-23,0.2
9447,Pacific Ocean,0.001,pieces/m3,Low,48.8101,-123.3187,2015-10-24,0.45
9448,Pacific Ocean,0.008,pieces/m3,Medium,48.7339,-123.1875,2015-10-24,0.45
9449,Pacific Ocean,0.01426,pieces/m3,Medium,-26.9985,-101.5277,2015-10-24,0.2
9450,Pacific Ocean,0.01534,pieces/m3,Medium,-26.9976,-101.6027,2015-10-24,0.2
9451,Pacific Ocean,0.03579,pieces/m3,Medium,-27.0066,-101.5978,2015-10-24,0.2
9452,Pacific Ocean,0.02852,pieces/m3,Medium,-26.9947,-104.544,2015-10-25,0.2
9453,Pacific Ocean,0.03068,pieces/m3,Medium,-26.9999,-104.5358,2015-10-25,0.2
9454,Pacific Ocean,0.13806,pieces/m3,Medium,-26.9999,-104.5862,2015-10-25,0.2
9455,Pacific Ocean,0.02557,pieces/m3,Medium,-27.0131,-107.5737,2015-10-26,0.2
9456,Pacific Ocean,0.085555,pieces/m3,Medium,-27.013,-107.5701,2015-10-26,0.2
9457,Pacific Ocean,0.01534,pieces/m3,Medium,-27.0202,-107.574,2015-10-26,0.2
9458,Pacific Ocean,0.004,pieces/m3,Low,20.6916,-156.445,2015-10-27,0.45
9459,Pacific Ocean,0.18919,pieces/m3,Medium,-27.1512,-109.4462,2015-10-27,0.2
9460,Pacific Ocean,0.09506,pieces/m3,Medium,-27.1543,-109.4626,2015-10-27,0.2
9461,Pacific Ocean,0.01534,pieces/m3,Medium,-27.1505,-109.4571,2015-10-27,0.2
9462,Pacific Ocean,0.117605,pieces/m3,Medium,-27.123,-109.2179,2015-10-28,0.2
9463,Pacific Ocean,0.05625,pieces/m3,Medium,-27.1072,-109.2217,2015-10-28,0.2
9464,Pacific Ocean,0.05704,pieces/m3,Medium,-27.1058,-109.2108,2015-10-28,0.2
9465,Pacific Ocean,0.04602,pieces/m3,Medium,-27.0573,-109.3226,2015-10-28,0.2
9466,Pacific Ocean,0.03409,pieces/m3,Medium,-27.0689,-109.3234,2015-10-28,0.2
9467,Pacific Ocean,0.128335,pieces/m3,Medium,-27.0558,-109.2818,2015-10-28,0.2
9468,Pacific Ocean,0.002,pieces/m3,Low,-43.5715,172.7714,2015-10-30,0.45
9469,Pacific Ocean,0.006,pieces/m3,Medium,21.0161,-156.6399,2015-11-01,0.45
9470,Pacific Ocean,0.01948,pieces/m3,Medium,-26.4791,-105.3691,2015-11-01,0.2
9471,Pacific Ocean,0.01461,pieces/m3,Medium,-26.4755,-105.3678,2015-11-01,0.2
9472,Pacific Ocean,0.035795,pieces/m3,Medium,-26.503,-105.5845,2015-11-01,0.2
9473,Pacific Ocean,0.099195,pieces/m3,Medium,-26.4934,-105.4218,2015-11-01,0.2
9474,Pacific Ocean,0.01426,pieces/m3,Medium,-26.4932,-105.6403,2015-11-01,0.2
9475,Pacific Ocean,0.03068,pieces/m3,Medium,-26.5094,-105.5817,2015-11-01,0.2
9476,Pacific Ocean,0.0,pieces/m3,Very Low,-32.9211,-71.6411,2015-11-01,0.45
9477,Pacific Ocean,0.097395,pieces/m3,Medium,-26.4261,-105.3598,2015-11-02,0.2
9478,Pacific Ocean,0.03068,pieces/m3,Medium,-26.4532,-105.3665,2015-11-02,0.2
9479,Pacific Ocean,0.09982,pieces/m3,Medium,-26.4494,-105.3708,2015-11-02,0.2
9480,Pacific Ocean,0.056245,pieces/m3,Medium,-26.464,-105.3659,2015-11-02,0.2
9481,Pacific Ocean,0.08181,pieces/m3,Medium,-26.4198,-105.3582,2015-11-02,0.2
9482,Pacific Ocean,0.22815,pieces/m3,Medium,-26.4559,-105.4213,2015-11-02,0.2
9483,Pacific Ocean,0.17896,pieces/m3,Medium,-26.4714,-105.3468,2015-11-03,0.2
9484,Pacific Ocean,0.33767,pieces/m3,Medium,-26.4704,-105.3575,2015-11-03,0.2
9485,Pacific Ocean,0.190125,pieces/m3,Medium,-26.4833,-105.3833,2015-11-03,0.2
9486,Pacific Ocean,0.06136,pieces/m3,Medium,-26.4821,-105.3713,2015-11-03,0.2
9487,Pacific Ocean,0.10738,pieces/m3,Medium,-26.479,-105.3642,2015-11-03,0.2
9488,Pacific Ocean,0.116665,pieces/m3,Medium,-26.4666,-105.389,2015-11-03,0.2
9489,Pacific Ocean,0.012,pieces/m3,Medium,-52.9228,-70.5933,2015-11-03,0.45
9490,Pacific Ocean,0.002,pieces/m3,Low,-51.9142,-72.7369,2015-11-05,0.45
9491,Pacific Ocean,0.0,pieces/m3,Very Low,-42.7405,147.2071,2015-11-08,0.45
9493,Pacific Ocean,0.003,pieces/m3,Low,-42.9137,147.3604,2015-11-14,0.45
9495,Pacific Ocean,0.0,pieces/m3,Very Low,24.3242,-110.3272,2015-11-16,0.45
9496,Pacific Ocean,0.006,pieces/m3,Medium,23.379,-109.4305,2015-11-18,0.45
9497,Pacific Ocean,0.011,pieces/m3,Medium,60.3735,-146.2318,2015-11-22,0.45
9498,Pacific Ocean,0.008,pieces/m3,Medium,60.0452,-147.5561,2015-12-01,0.45
9499,Pacific Ocean,0.008,pieces/m3,Medium,60.0302,-148.039,2015-12-01,0.45
9500,Pacific Ocean,0.013,pieces/m3,Medium,60.3119,-148.0556,2015-12-01,0.45
9501,Pacific Ocean,0.006,pieces/m3,Medium,60.3307,-148.02,2015-12-03,0.45
9502,Pacific Ocean,0.006,pieces/m3,Medium,60.4859,-148.2687,2015-12-03,0.45
9503,Pacific Ocean,0.011,pieces/m3,Medium,60.4667,-148.399,2015-12-03,0.45
9504,Pacific Ocean,0.026,pieces/m3,Medium,60.4848,-148.3438,2015-12-03,0.45
9505,Pacific Ocean,0.01,pieces/m3,Medium,60.2129,-147.1716,2015-12-04,0.45
9506,Pacific Ocean,0.016,pieces/m3,Medium,60.1536,-147.3296,2015-12-04,0.45
9507,Pacific Ocean,0.006,pieces/m3,Medium,60.5188,-147.3523,2015-12-06,0.45
9508,Pacific Ocean,0.006,pieces/m3,Medium,60.4762,-147.4719,2015-12-06,0.45
9509,Pacific Ocean,0.0,pieces/m3,Very Low,60.5437,-145.7625,2015-12-12,0.45
9510,Pacific Ocean,0.012,pieces/m3,Medium,60.5627,-145.743,2015-12-12,0.45
9511,Pacific Ocean,0.013485,pieces/m3,Medium,-53.7567,-72.035,2015-12-12,0.0
9512,Pacific Ocean,0.053367,pieces/m3,Medium,-53.3283,-73.065,2015-12-14,0.0
9513,Pacific Ocean,0.003995,pieces/m3,Low,-53.1983,-73.33,2015-12-14,0.0
9514,Pacific Ocean,0.057163,pieces/m3,Medium,-51.9967,-72.9317,2015-12-18,0.0
9515,Pacific Ocean,0.019886,pieces/m3,Medium,-51.8267,-72.575,2015-12-25,0.0
9516,Pacific Ocean,0.0,pieces/m3,Very Low,1.745,110.493,2015-12-27,0.45
9517,Pacific Ocean,0.0,pieces/m3,Very Low,1.81,110.325,2015-12-28,0.45
9518,Pacific Ocean,0.0,pieces/m3,Very Low,-20.1871,-70.1806,2015-12-29,0.45
9519,Pacific Ocean,0.0,pieces/m3,Very Low,-20.6467,-70.1982,2016-01-01,0.45
9520,Pacific Ocean,0.006427,pieces/m3,Medium,-51.51,-72.97,2016-01-02,0.0
9521,Pacific Ocean,0.0,pieces/m3,Very Low,8.55,140.06,2016-01-06,0.45
9522,Pacific Ocean,0.018151,pieces/m3,Medium,-50.8817,-74.1567,2016-01-06,0.0
9523,Pacific Ocean,0.003,pieces/m3,Low,1.2817,108.13,2016-01-07,0.45
9524,Pacific Ocean,0.008,pieces/m3,Medium,0.043,107.8617,2016-01-11,0.45
9525,Pacific Ocean,0.012719,pieces/m3,Medium,-48.45,-74.495,2016-01-11,0.0
9526,Pacific Ocean,0.0,pieces/m3,Very Low,-1.7148,108.6782,2016-01-12,0.45
9527,Pacific Ocean,0.00335,pieces/m3,Low,-46.4517,-75.495,2016-01-13,0.0
9528,Pacific Ocean,0.001,pieces/m3,Low,-1.9787,108.3947,2016-01-15,0.45
9529,Pacific Ocean,0.0,pieces/m3,Very Low,-45.3967,-73.6467,2016-01-16,0.0
9530,Pacific Ocean,0.004951,pieces/m3,Low,-45.15,-73.635,2016-01-20,0.0
9531,Pacific Ocean,0.006475,pieces/m3,Medium,-44.0283,-74.4533,2016-01-21,0.0
9532,Pacific Ocean,0.53139,pieces/m3,Medium,-42.9817,-73.185,2016-01-22,0.0
9533,Pacific Ocean,0.001,pieces/m3,Low,-3.1458,111.4727,2016-03-12,0.45
9534,Pacific Ocean,0.003,pieces/m3,Low,10.29,-109.2305,2016-03-12,0.45
9535,Pacific Ocean,0.077,pieces/m3,Medium,3.5438,100.2277,2016-03-13,0.45
9536,Pacific Ocean,0.003,pieces/m3,Low,37.7882,-122.4913,2016-03-13,0.45
9537,Pacific Ocean,0.002,pieces/m3,Low,37.7882,-122.4913,2016-03-13,0.45
9538,Pacific Ocean,0.001,pieces/m3,Low,10.3211,-109.2291,2016-03-13,0.45
9539,Pacific Ocean,0.003,pieces/m3,Low,10.2836,-109.2155,2016-03-13,0.45
9540,Pacific Ocean,0.001,pieces/m3,Low,10.3149,-109.2121,2016-03-14,0.45
9541,Pacific Ocean,0.0,pieces/m3,Very Low,10.2864,-109.2202,2016-03-15,0.45
9542,Pacific Ocean,0.001,pieces/m3,Low,10.2942,-109.2004,2016-03-15,0.45
9543,Pacific Ocean,0.001,pieces/m3,Low,10.2993,-109.1989,2016-03-16,0.45
9544,Pacific Ocean,0.0,pieces/m3,Very Low,10.3121,-109.2027,2016-03-16,0.45
9545,Pacific Ocean,0.001,pieces/m3,Low,10.2884,-109.2038,2016-03-16,0.45
9546,Pacific Ocean,0.003,pieces/m3,Low,10.3313,-109.2483,2016-03-17,0.45
9547,Pacific Ocean,0.0,pieces/m3,Very Low,-2.7367,111.7367,2016-03-18,0.45
9548,Pacific Ocean,0.003,pieces/m3,Low,10.301,-109.1698,2016-03-18,0.45
9549,Pacific Ocean,0.0,pieces/m3,Very Low,10.3171,-109.2167,2016-03-18,0.45
9550,Pacific Ocean,0.0,pieces/m3,Very Low,-1.66,108.9217,2016-03-21,0.45
9551,Pacific Ocean,0.0,pieces/m3,Very Low,-0.01,108.7017,2016-03-27,0.45
9552,Pacific Ocean,0.0,pieces/m3,Very Low,18.7549,-110.9142,2016-03-29,0.45
9553,Pacific Ocean,0.001,pieces/m3,Low,18.7996,-110.9158,2016-03-29,0.45
9554,Pacific Ocean,0.0,pieces/m3,Very Low,18.842,-110.9458,2016-03-30,0.45
9555,Pacific Ocean,0.003,pieces/m3,Low,18.8191,-110.933,2016-03-30,0.45
9556,Pacific Ocean,0.0,pieces/m3,Very Low,18.768,-111.0237,2016-03-31,0.45
9557,Pacific Ocean,0.0,pieces/m3,Very Low,18.7837,-111.0478,2016-03-31,0.45
9558,Pacific Ocean,0.005,pieces/m3,Medium,58.4,-152.3,2016-04-02,0.45
9559,Pacific Ocean,0.0,pieces/m3,Very Low,19.3824,-155.9908,2016-04-03,0.45
9560,Pacific Ocean,0.004,pieces/m3,Low,19.4329,-156.1535,2016-04-03,0.45
9561,Pacific Ocean,0.0,pieces/m3,Very Low,18.9927,-112.0843,2016-04-03,0.45
9562,Pacific Ocean,0.0,pieces/m3,Very Low,3.81,112.9183,2016-04-05,0.45
9563,Pacific Ocean,0.005,pieces/m3,Medium,58.3,-152.06,2016-04-08,0.45
9564,Pacific Ocean,0.0,pieces/m3,Very Low,19.2961,-110.8148,2016-04-08,0.45
9565,Pacific Ocean,0.001,pieces/m3,Low,19.3096,-110.8192,2016-04-08,0.45
9566,Pacific Ocean,0.003,pieces/m3,Low,23.4624,-109.4078,2016-04-13,0.45
9567,Pacific Ocean,0.085563,pieces/m3,Medium,-24.171,-115.9885,2016-04-14,0.0
9568,Pacific Ocean,0.00412,pieces/m3,Low,-23.71,-118.113,2016-04-15,0.0
9569,Pacific Ocean,0.0,pieces/m3,Very Low,19.6463,-156.0176,2016-04-16,0.45
9570,Pacific Ocean,0.007542,pieces/m3,Medium,-34.0,-78.1917,2016-04-17,0.0
9571,Pacific Ocean,0.015699,pieces/m3,Medium,-31.3333,-79.2172,2016-04-22,0.0
9572,Pacific Ocean,0.008553,pieces/m3,Medium,-30.0967,-80.8458,2016-04-23,0.0
9573,Pacific Ocean,0.003,pieces/m3,Low,-0.57,-90.57,2016-04-24,0.45
9574,Pacific Ocean,0.024,pieces/m3,Medium,9.9233,116.3,2016-04-25,0.45
9575,Pacific Ocean,0.070472,pieces/m3,Medium,-29.1683,-85.0617,2016-04-25,0.0
9576,Pacific Ocean,0.064694,pieces/m3,Medium,-27.875,-87.475,2016-04-26,0.0
9577,Pacific Ocean,0.004,pieces/m3,Low,-2.52,-94.4,2016-04-27,0.45
9578,Pacific Ocean,0.021,pieces/m3,Medium,14.228,118.822,2016-04-28,0.45
9579,Pacific Ocean,0.501772,pieces/m3,Medium,-28.0065,-93.9233,2016-04-29,0.0
9580,Pacific Ocean,0.0,pieces/m3,Very Low,-3.25,-98.43,2016-04-30,0.45
9581,Pacific Ocean,0.004,pieces/m3,Low,-5.11,-102.52,2016-05-02,0.45
9582,Pacific Ocean,0.669648,pieces/m3,Medium,-27.1492,-99.4618,2016-05-02,0.0
9583,Pacific Ocean,0.158636,pieces/m3,Medium,-26.6882,-102.2497,2016-05-03,0.0
9584,Pacific Ocean,0.002,pieces/m3,Low,-5.52,-106.54,2016-05-04,0.45
9585,Pacific Ocean,0.160535,pieces/m3,Medium,-26.6423,-106.6767,2016-05-05,0.0
9586,Pacific Ocean,0.013,pieces/m3,Medium,59.86,-149.11,2016-05-06,0.45
9587,Pacific Ocean,0.002,pieces/m3,Low,-5.58,-111.4,2016-05-06,0.45
9588,Pacific Ocean,0.0,pieces/m3,Very Low,19.4577,-154.8418,2016-05-07,0.45
9589,Pacific Ocean,0.069431,pieces/m3,Medium,-25.5345,-109.683,2016-05-11,0.0
9590,Pacific Ocean,0.0,pieces/m3,Very Low,-8.43,-123.39,2016-05-13,0.45
9591,Pacific Ocean,0.012576,pieces/m3,Medium,-25.1943,-112.9573,2016-05-13,0.0
9592,Pacific Ocean,0.0,pieces/m3,Very Low,-9.5,-130.04,2016-05-16,0.45
9593,Pacific Ocean,0.009207,pieces/m3,Medium,-23.9873,-120.3685,2016-05-16,0.0
9594,Pacific Ocean,0.075994,pieces/m3,Medium,-23.8628,-122.2932,2016-05-17,0.0
9595,Pacific Ocean,0.014987,pieces/m3,Medium,-24.1665,-131.467,2016-05-21,0.0
9596,Pacific Ocean,0.0,pieces/m3,Very Low,7.693,-81.7568,2016-05-22,0.45
9597,Pacific Ocean,0.007359,pieces/m3,Medium,-23.1695,-132.9715,2016-05-22,0.0
9598,Pacific Ocean,0.0,pieces/m3,Very Low,60.7,-147.07,2016-05-23,0.45
9599,Pacific Ocean,0.008893,pieces/m3,Medium,-17.902,-145.9858,2016-05-31,0.0
9600,Pacific Ocean,0.007,pieces/m3,Medium,23.641,122.963,2016-06-01,0.45
9601,Pacific Ocean,0.018032,pieces/m3,Medium,-17.5565,-147.6495,2016-06-01,0.0
9602,Pacific Ocean,0.005,pieces/m3,Medium,7.4795,-82.2342,2016-06-03,0.45
9603,Pacific Ocean,0.003,pieces/m3,Low,24.342,124.147,2016-06-12,0.45
9604,Pacific Ocean,0.001,pieces/m3,Low,8.6209,-83.1542,2016-06-13,0.45
9605,Pacific Ocean,0.064316,pieces/m3,Medium,-17.5095,-149.6557,2016-06-15,0.0
9606,Pacific Ocean,0.001,pieces/m3,Low,26.163,127.342,2016-06-18,0.45
9607,Pacific Ocean,0.0,pieces/m3,Very Low,-43.5718,172.7665,2016-06-18,0.45
9608,Pacific Ocean,0.0,pieces/m3,Very Low,5.5532,-87.0449,2016-06-21,0.45
9609,Pacific Ocean,0.011762,pieces/m3,Medium,-22.513,-151.3205,2016-06-21,0.0
